Accident_ID,Severity
3180,Significant_Damage_And_Serious_Injuries
3188,Significant_Damage_And_Serious_Injuries
3192,Significant_Damage_And_Serious_Injuries
3193,Highly_Fatal_And_Damaging
3197,Significant_Damage_And_Serious_Injuries
3201,Significant_Damage_And_Serious_Injuries
3204,Significant_Damage_And_Serious_Injuries
3206,Significant_Damage_And_Serious_Injuries
3210,Significant_Damage_And_Serious_Injuries
3212,Significant_Damage_And_Serious_Injuries
3216,Significant_Damage_And_Serious_Injuries
3239,Significant_Damage_And_Serious_Injuries
3240,Significant_Damage_And_Serious_Injuries
3246,Significant_Damage_And_Serious_Injuries
3247,Highly_Fatal_And_Damaging
3252,Significant_Damage_And_Serious_Injuries
3259,Significant_Damage_And_Serious_Injuries
3262,Significant_Damage_And_Serious_Injuries
3264,Significant_Damage_And_Serious_Injuries
3275,Significant_Damage_And_Serious_Injuries
3280,Significant_Damage_And_Serious_Injuries
3282,Significant_Damage_And_Serious_Injuries
3289,Significant_Damage_And_Serious_Injuries
3294,Significant_Damage_And_Serious_Injuries
3297,Significant_Damage_And_Serious_Injuries
3299,Significant_Damage_And_Serious_Injuries
3302,Significant_Damage_And_Serious_Injuries
3308,Significant_Damage_And_Serious_Injuries
3311,Significant_Damage_And_Serious_Injuries
3315,Highly_Fatal_And_Damaging
3317,Significant_Damage_And_Serious_Injuries
3319,Significant_Damage_And_Serious_Injuries
3326,Significant_Damage_And_Serious_Injuries
3330,Highly_Fatal_And_Damaging
3331,Significant_Damage_And_Serious_Injuries
3333,Significant_Damage_And_Serious_Injuries
3337,Highly_Fatal_And_Damaging
3344,Significant_Damage_And_Serious_Injuries
3359,Highly_Fatal_And_Damaging
3369,Highly_Fatal_And_Damaging
3372,Significant_Damage_And_Serious_Injuries
3373,Significant_Damage_And_Serious_Injuries
3374,Significant_Damage_And_Serious_Injuries
3384,Significant_Damage_And_Serious_Injuries
3385,Highly_Fatal_And_Damaging
3395,Highly_Fatal_And_Damaging
3399,Significant_Damage_And_Serious_Injuries
3401,Significant_Damage_And_Serious_Injuries
3406,Highly_Fatal_And_Damaging
3410,Highly_Fatal_And_Damaging
3420,Significant_Damage_And_Serious_Injuries
3422,Highly_Fatal_And_Damaging
3428,Significant_Damage_And_Serious_Injuries
3431,Significant_Damage_And_Serious_Injuries
3434,Significant_Damage_And_Serious_Injuries
3436,Significant_Damage_And_Serious_Injuries
3440,Significant_Damage_And_Serious_Injuries
3443,Significant_Damage_And_Serious_Injuries
3451,Significant_Damage_And_Serious_Injuries
3454,Highly_Fatal_And_Damaging
3455,Significant_Damage_And_Serious_Injuries
3456,Significant_Damage_And_Serious_Injuries
3462,Significant_Damage_And_Serious_Injuries
3463,Significant_Damage_And_Serious_Injuries
3464,Significant_Damage_And_Serious_Injuries
3470,Highly_Fatal_And_Damaging
3477,Highly_Fatal_And_Damaging
3485,Significant_Damage_And_Serious_Injuries
3486,Highly_Fatal_And_Damaging
3489,Significant_Damage_And_Serious_Injuries
3490,Highly_Fatal_And_Damaging
3501,Significant_Damage_And_Serious_Injuries
3503,Significant_Damage_And_Serious_Injuries
3510,Significant_Damage_And_Serious_Injuries
3517,Significant_Damage_And_Serious_Injuries
3518,Significant_Damage_And_Serious_Injuries
3525,Highly_Fatal_And_Damaging
3526,Significant_Damage_And_Serious_Injuries
3530,Significant_Damage_And_Serious_Injuries
3532,Significant_Damage_And_Serious_Injuries
3546,Highly_Fatal_And_Damaging
3548,Significant_Damage_And_Serious_Injuries
3568,Significant_Damage_And_Serious_Injuries
3571,Significant_Damage_And_Serious_Injuries
3573,Significant_Damage_And_Serious_Injuries
3577,Significant_Damage_And_Serious_Injuries
3587,Significant_Damage_And_Serious_Injuries
3596,Significant_Damage_And_Serious_Injuries
3604,Significant_Damage_And_Serious_Injuries
3606,Highly_Fatal_And_Damaging
3613,Significant_Damage_And_Serious_Injuries
3620,Significant_Damage_And_Serious_Injuries
3632,Significant_Damage_And_Serious_Injuries
3638,Significant_Damage_And_Serious_Injuries
3640,Highly_Fatal_And_Damaging
3643,Highly_Fatal_And_Damaging
3644,Significant_Damage_And_Serious_Injuries
3645,Highly_Fatal_And_Damaging
3648,Significant_Damage_And_Serious_Injuries
3657,Significant_Damage_And_Serious_Injuries
3665,Significant_Damage_And_Serious_Injuries
3670,Highly_Fatal_And_Damaging
3674,Highly_Fatal_And_Damaging
3686,Highly_Fatal_And_Damaging
3687,Highly_Fatal_And_Damaging
3692,Significant_Damage_And_Serious_Injuries
3694,Significant_Damage_And_Serious_Injuries
3698,Significant_Damage_And_Serious_Injuries
3701,Highly_Fatal_And_Damaging
3725,Highly_Fatal_And_Damaging
3728,Highly_Fatal_And_Damaging
3729,Significant_Damage_And_Serious_Injuries
3733,Highly_Fatal_And_Damaging
3743,Significant_Damage_And_Serious_Injuries
3746,Highly_Fatal_And_Damaging
3747,Highly_Fatal_And_Damaging
3748,Significant_Damage_And_Serious_Injuries
3749,Significant_Damage_And_Serious_Injuries
3752,Significant_Damage_And_Serious_Injuries
3760,Highly_Fatal_And_Damaging
3761,Significant_Damage_And_Serious_Injuries
3762,Significant_Damage_And_Serious_Injuries
3765,Significant_Damage_And_Serious_Injuries
3767,Highly_Fatal_And_Damaging
3775,Significant_Damage_And_Serious_Injuries
3780,Highly_Fatal_And_Damaging
3790,Significant_Damage_And_Serious_Injuries
3794,Significant_Damage_And_Serious_Injuries
3795,Highly_Fatal_And_Damaging
3806,Significant_Damage_And_Serious_Injuries
3807,Highly_Fatal_And_Damaging
3809,Significant_Damage_And_Serious_Injuries
3810,Significant_Damage_And_Serious_Injuries
3811,Significant_Damage_And_Serious_Injuries
3812,Significant_Damage_And_Serious_Injuries
3818,Highly_Fatal_And_Damaging
3820,Significant_Damage_And_Serious_Injuries
3821,Highly_Fatal_And_Damaging
3827,Highly_Fatal_And_Damaging
3835,Highly_Fatal_And_Damaging
3836,Significant_Damage_And_Serious_Injuries
3839,Highly_Fatal_And_Damaging
3841,Highly_Fatal_And_Damaging
3842,Significant_Damage_And_Serious_Injuries
3845,Highly_Fatal_And_Damaging
3854,Significant_Damage_And_Serious_Injuries
3855,Significant_Damage_And_Serious_Injuries
3856,Highly_Fatal_And_Damaging
3863,Significant_Damage_And_Serious_Injuries
3865,Highly_Fatal_And_Damaging
3878,Highly_Fatal_And_Damaging
3887,Significant_Damage_And_Serious_Injuries
3888,Highly_Fatal_And_Damaging
3889,Highly_Fatal_And_Damaging
3892,Highly_Fatal_And_Damaging
3897,Significant_Damage_And_Serious_Injuries
3911,Highly_Fatal_And_Damaging
3912,Highly_Fatal_And_Damaging
3914,Highly_Fatal_And_Damaging
3928,Highly_Fatal_And_Damaging
3929,Significant_Damage_And_Serious_Injuries
3933,Significant_Damage_And_Serious_Injuries
3941,Significant_Damage_And_Serious_Injuries
3943,Significant_Damage_And_Serious_Injuries
3954,Highly_Fatal_And_Damaging
3960,Significant_Damage_And_Serious_Injuries
3962,Highly_Fatal_And_Damaging
3965,Highly_Fatal_And_Damaging
3967,Significant_Damage_And_Serious_Injuries
3968,Highly_Fatal_And_Damaging
3980,Highly_Fatal_And_Damaging
3987,Highly_Fatal_And_Damaging
3989,Significant_Damage_And_Serious_Injuries
3990,Significant_Damage_And_Serious_Injuries
3997,Significant_Damage_And_Serious_Injuries
4000,Significant_Damage_And_Serious_Injuries
4002,Highly_Fatal_And_Damaging
4006,Highly_Fatal_And_Damaging
4007,Significant_Damage_And_Serious_Injuries
4019,Significant_Damage_And_Serious_Injuries
4024,Significant_Damage_And_Serious_Injuries
4026,Highly_Fatal_And_Damaging
4027,Highly_Fatal_And_Damaging
4032,Highly_Fatal_And_Damaging
4039,Significant_Damage_And_Serious_Injuries
4040,Highly_Fatal_And_Damaging
4047,Significant_Damage_And_Serious_Injuries
4048,Significant_Damage_And_Serious_Injuries
4049,Significant_Damage_And_Serious_Injuries
4050,Significant_Damage_And_Serious_Injuries
4061,Highly_Fatal_And_Damaging
4062,Highly_Fatal_And_Damaging
4063,Highly_Fatal_And_Damaging
4070,Highly_Fatal_And_Damaging
4090,Highly_Fatal_And_Damaging
4094,Highly_Fatal_And_Damaging
4098,Significant_Damage_And_Serious_Injuries
4099,Highly_Fatal_And_Damaging
4100,Highly_Fatal_And_Damaging
4108,Highly_Fatal_And_Damaging
4120,Highly_Fatal_And_Damaging
4129,Highly_Fatal_And_Damaging
4133,Highly_Fatal_And_Damaging
4134,Highly_Fatal_And_Damaging
4136,Highly_Fatal_And_Damaging
4139,Highly_Fatal_And_Damaging
4148,Significant_Damage_And_Serious_Injuries
4152,Highly_Fatal_And_Damaging
4153,Highly_Fatal_And_Damaging
4157,Significant_Damage_And_Serious_Injuries
4162,Significant_Damage_And_Serious_Injuries
4169,Highly_Fatal_And_Damaging
4176,Significant_Damage_And_Serious_Injuries
4181,Highly_Fatal_And_Damaging
4189,Highly_Fatal_And_Damaging
4192,Significant_Damage_And_Serious_Injuries
4198,Highly_Fatal_And_Damaging
4207,Highly_Fatal_And_Damaging
4208,Significant_Damage_And_Serious_Injuries
4211,Highly_Fatal_And_Damaging
4218,Highly_Fatal_And_Damaging
4223,Significant_Damage_And_Serious_Injuries
4232,Highly_Fatal_And_Damaging
4234,Significant_Damage_And_Serious_Injuries
4246,Highly_Fatal_And_Damaging
4253,Significant_Damage_And_Serious_Injuries
4254,Highly_Fatal_And_Damaging
4255,Highly_Fatal_And_Damaging
4260,Significant_Damage_And_Serious_Injuries
4267,Significant_Damage_And_Serious_Injuries
4274,Significant_Damage_And_Serious_Injuries
4275,Highly_Fatal_And_Damaging
4278,Significant_Damage_And_Serious_Injuries
4281,Highly_Fatal_And_Damaging
4293,Significant_Damage_And_Serious_Injuries
4294,Highly_Fatal_And_Damaging
4300,Highly_Fatal_And_Damaging
4307,Highly_Fatal_And_Damaging
4310,Highly_Fatal_And_Damaging
4311,Highly_Fatal_And_Damaging
4315,Highly_Fatal_And_Damaging
4330,Highly_Fatal_And_Damaging
4333,Significant_Damage_And_Serious_Injuries
4340,Highly_Fatal_And_Damaging
4352,Highly_Fatal_And_Damaging
4360,Significant_Damage_And_Serious_Injuries
4365,Highly_Fatal_And_Damaging
4367,Highly_Fatal_And_Damaging
4376,Significant_Damage_And_Serious_Injuries
4378,Highly_Fatal_And_Damaging
4385,Highly_Fatal_And_Damaging
4405,Highly_Fatal_And_Damaging
4413,Significant_Damage_And_Serious_Injuries
4414,Highly_Fatal_And_Damaging
4426,Highly_Fatal_And_Damaging
4430,Highly_Fatal_And_Damaging
4431,Highly_Fatal_And_Damaging
4438,Highly_Fatal_And_Damaging
4439,Highly_Fatal_And_Damaging
4441,Highly_Fatal_And_Damaging
4443,Highly_Fatal_And_Damaging
4449,Significant_Damage_And_Serious_Injuries
4453,Highly_Fatal_And_Damaging
4456,Highly_Fatal_And_Damaging
4457,Highly_Fatal_And_Damaging
4459,Highly_Fatal_And_Damaging
4461,Significant_Damage_And_Serious_Injuries
4464,Highly_Fatal_And_Damaging
4468,Highly_Fatal_And_Damaging
4476,Highly_Fatal_And_Damaging
4480,Highly_Fatal_And_Damaging
4482,Significant_Damage_And_Serious_Injuries
4491,Significant_Damage_And_Serious_Injuries
4493,Highly_Fatal_And_Damaging
4494,Highly_Fatal_And_Damaging
4495,Significant_Damage_And_Serious_Injuries
4496,Significant_Damage_And_Serious_Injuries
4503,Significant_Damage_And_Serious_Injuries
4505,Highly_Fatal_And_Damaging
4506,Highly_Fatal_And_Damaging
4512,Significant_Damage_And_Serious_Injuries
4516,Significant_Damage_And_Serious_Injuries
4518,Significant_Damage_And_Serious_Injuries
4521,Highly_Fatal_And_Damaging
4522,Highly_Fatal_And_Damaging
4529,Highly_Fatal_And_Damaging
4530,Highly_Fatal_And_Damaging
4536,Highly_Fatal_And_Damaging
4539,Highly_Fatal_And_Damaging
4543,Significant_Damage_And_Serious_Injuries
4546,Significant_Damage_And_Serious_Injuries
4547,Highly_Fatal_And_Damaging
4550,Highly_Fatal_And_Damaging
4564,Highly_Fatal_And_Damaging
4571,Highly_Fatal_And_Damaging
4583,Highly_Fatal_And_Damaging
4592,Highly_Fatal_And_Damaging
4594,Significant_Damage_And_Serious_Injuries
4597,Highly_Fatal_And_Damaging
4598,Highly_Fatal_And_Damaging
4614,Highly_Fatal_And_Damaging
4617,Highly_Fatal_And_Damaging
4621,Highly_Fatal_And_Damaging
4630,Highly_Fatal_And_Damaging
4634,Highly_Fatal_And_Damaging
4638,Highly_Fatal_And_Damaging
4639,Significant_Damage_And_Serious_Injuries
4645,Highly_Fatal_And_Damaging
4650,Significant_Damage_And_Serious_Injuries
4651,Highly_Fatal_And_Damaging
4654,Highly_Fatal_And_Damaging
4656,Highly_Fatal_And_Damaging
4660,Significant_Damage_And_Serious_Injuries
4665,Significant_Damage_And_Serious_Injuries
4670,Significant_Damage_And_Serious_Injuries
4671,Highly_Fatal_And_Damaging
4679,Highly_Fatal_And_Damaging
4682,Significant_Damage_And_Serious_Injuries
4684,Highly_Fatal_And_Damaging
4688,Highly_Fatal_And_Damaging
4693,Highly_Fatal_And_Damaging
4712,Significant_Damage_And_Serious_Injuries
4714,Highly_Fatal_And_Damaging
4721,Highly_Fatal_And_Damaging
4722,Highly_Fatal_And_Damaging
4724,Highly_Fatal_And_Damaging
4726,Highly_Fatal_And_Damaging
4728,Highly_Fatal_And_Damaging
4730,Significant_Damage_And_Serious_Injuries
4735,Highly_Fatal_And_Damaging
4741,Significant_Damage_And_Serious_Injuries
4742,Highly_Fatal_And_Damaging
4744,Significant_Damage_And_Serious_Injuries
4746,Highly_Fatal_And_Damaging
4757,Highly_Fatal_And_Damaging
4761,Highly_Fatal_And_Damaging
4770,Significant_Damage_And_Serious_Injuries
4772,Highly_Fatal_And_Damaging
4773,Significant_Damage_And_Serious_Injuries
4780,Highly_Fatal_And_Damaging
4783,Highly_Fatal_And_Damaging
4785,Highly_Fatal_And_Damaging
4786,Significant_Damage_And_Serious_Injuries
4787,Highly_Fatal_And_Damaging
4793,Highly_Fatal_And_Damaging
4794,Highly_Fatal_And_Damaging
4808,Highly_Fatal_And_Damaging
4811,Highly_Fatal_And_Damaging
4831,Highly_Fatal_And_Damaging
4832,Highly_Fatal_And_Damaging
4836,Highly_Fatal_And_Damaging
4839,Significant_Damage_And_Serious_Injuries
4842,Highly_Fatal_And_Damaging
4846,Highly_Fatal_And_Damaging
4855,Highly_Fatal_And_Damaging
4856,Highly_Fatal_And_Damaging
4859,Significant_Damage_And_Serious_Injuries
4862,Highly_Fatal_And_Damaging
4869,Highly_Fatal_And_Damaging
4877,Significant_Damage_And_Serious_Injuries
4878,Highly_Fatal_And_Damaging
4887,Highly_Fatal_And_Damaging
4892,Highly_Fatal_And_Damaging
4913,Highly_Fatal_And_Damaging
4914,Significant_Damage_And_Serious_Injuries
4926,Highly_Fatal_And_Damaging
4940,Highly_Fatal_And_Damaging
4944,Highly_Fatal_And_Damaging
4959,Highly_Fatal_And_Damaging
4966,Significant_Damage_And_Serious_Injuries
4972,Highly_Fatal_And_Damaging
4978,Highly_Fatal_And_Damaging
4981,Highly_Fatal_And_Damaging
4985,Significant_Damage_And_Serious_Injuries
4992,Highly_Fatal_And_Damaging
4998,Highly_Fatal_And_Damaging
5000,Highly_Fatal_And_Damaging
5001,Significant_Damage_And_Serious_Injuries
5004,Highly_Fatal_And_Damaging
5005,Highly_Fatal_And_Damaging
5016,Highly_Fatal_And_Damaging
5020,Significant_Damage_And_Serious_Injuries
5021,Highly_Fatal_And_Damaging
5041,Highly_Fatal_And_Damaging
5045,Significant_Damage_And_Serious_Injuries
5052,Highly_Fatal_And_Damaging
5063,Highly_Fatal_And_Damaging
5072,Significant_Damage_And_Serious_Injuries
5074,Highly_Fatal_And_Damaging
5080,Highly_Fatal_And_Damaging
5087,Highly_Fatal_And_Damaging
5094,Significant_Damage_And_Serious_Injuries
5099,Significant_Damage_And_Serious_Injuries
5100,Highly_Fatal_And_Damaging
5109,Significant_Damage_And_Serious_Injuries
5111,Highly_Fatal_And_Damaging
5115,Highly_Fatal_And_Damaging
5117,Significant_Damage_And_Serious_Injuries
5119,Highly_Fatal_And_Damaging
5125,Highly_Fatal_And_Damaging
5126,Highly_Fatal_And_Damaging
5127,Highly_Fatal_And_Damaging
5142,Highly_Fatal_And_Damaging
5149,Highly_Fatal_And_Damaging
5160,Highly_Fatal_And_Damaging
5163,Highly_Fatal_And_Damaging
5170,Highly_Fatal_And_Damaging
5175,Highly_Fatal_And_Damaging
5184,Significant_Damage_And_Serious_Injuries
5187,Highly_Fatal_And_Damaging
5189,Highly_Fatal_And_Damaging
5200,Highly_Fatal_And_Damaging
5202,Highly_Fatal_And_Damaging
5203,Significant_Damage_And_Serious_Injuries
5206,Highly_Fatal_And_Damaging
5218,Significant_Damage_And_Serious_Injuries
5224,Significant_Damage_And_Serious_Injuries
5226,Highly_Fatal_And_Damaging
5230,Significant_Damage_And_Serious_Injuries
5231,Highly_Fatal_And_Damaging
5232,Highly_Fatal_And_Damaging
5234,Highly_Fatal_And_Damaging
5239,Highly_Fatal_And_Damaging
5244,Highly_Fatal_And_Damaging
5245,Highly_Fatal_And_Damaging
5246,Highly_Fatal_And_Damaging
5253,Highly_Fatal_And_Damaging
5262,Highly_Fatal_And_Damaging
5268,Highly_Fatal_And_Damaging
5271,Highly_Fatal_And_Damaging
5275,Highly_Fatal_And_Damaging
5277,Highly_Fatal_And_Damaging
5278,Highly_Fatal_And_Damaging
5283,Highly_Fatal_And_Damaging
5284,Highly_Fatal_And_Damaging
5285,Highly_Fatal_And_Damaging
5288,Significant_Damage_And_Serious_Injuries
5329,Highly_Fatal_And_Damaging
5336,Highly_Fatal_And_Damaging
5339,Highly_Fatal_And_Damaging
5340,Highly_Fatal_And_Damaging
5342,Highly_Fatal_And_Damaging
5350,Highly_Fatal_And_Damaging
5359,Highly_Fatal_And_Damaging
5376,Highly_Fatal_And_Damaging
5387,Significant_Damage_And_Serious_Injuries
5399,Highly_Fatal_And_Damaging
5401,Highly_Fatal_And_Damaging
5423,Significant_Damage_And_Serious_Injuries
5425,Highly_Fatal_And_Damaging
5433,Significant_Damage_And_Serious_Injuries
5445,Highly_Fatal_And_Damaging
5451,Highly_Fatal_And_Damaging
5452,Highly_Fatal_And_Damaging
5461,Highly_Fatal_And_Damaging
5464,Highly_Fatal_And_Damaging
5465,Highly_Fatal_And_Damaging
5466,Highly_Fatal_And_Damaging
5471,Highly_Fatal_And_Damaging
5481,Highly_Fatal_And_Damaging
5482,Highly_Fatal_And_Damaging
5485,Highly_Fatal_And_Damaging
5489,Highly_Fatal_And_Damaging
5497,Highly_Fatal_And_Damaging
5505,Significant_Damage_And_Serious_Injuries
5508,Highly_Fatal_And_Damaging
5510,Highly_Fatal_And_Damaging
5519,Highly_Fatal_And_Damaging
5531,Highly_Fatal_And_Damaging
5536,Highly_Fatal_And_Damaging
5537,Significant_Damage_And_Serious_Injuries
5538,Highly_Fatal_And_Damaging
5547,Highly_Fatal_And_Damaging
5554,Highly_Fatal_And_Damaging
5561,Highly_Fatal_And_Damaging
5563,Highly_Fatal_And_Damaging
5568,Highly_Fatal_And_Damaging
5573,Highly_Fatal_And_Damaging
5579,Highly_Fatal_And_Damaging
5583,Highly_Fatal_And_Damaging
5584,Highly_Fatal_And_Damaging
5586,Highly_Fatal_And_Damaging
5589,Highly_Fatal_And_Damaging
5595,Highly_Fatal_And_Damaging
5601,Highly_Fatal_And_Damaging
5603,Highly_Fatal_And_Damaging
5610,Significant_Damage_And_Serious_Injuries
5618,Highly_Fatal_And_Damaging
5622,Highly_Fatal_And_Damaging
5623,Highly_Fatal_And_Damaging
5625,Highly_Fatal_And_Damaging
5630,Highly_Fatal_And_Damaging
5637,Highly_Fatal_And_Damaging
5640,Highly_Fatal_And_Damaging
5642,Highly_Fatal_And_Damaging
5643,Highly_Fatal_And_Damaging
5648,Highly_Fatal_And_Damaging
5653,Highly_Fatal_And_Damaging
5656,Highly_Fatal_And_Damaging
5666,Significant_Damage_And_Serious_Injuries
5676,Significant_Damage_And_Serious_Injuries
5680,Highly_Fatal_And_Damaging
5690,Highly_Fatal_And_Damaging
5700,Highly_Fatal_And_Damaging
5702,Highly_Fatal_And_Damaging
5708,Highly_Fatal_And_Damaging
5709,Highly_Fatal_And_Damaging
5714,Highly_Fatal_And_Damaging
5723,Highly_Fatal_And_Damaging
5729,Highly_Fatal_And_Damaging
5736,Highly_Fatal_And_Damaging
5744,Highly_Fatal_And_Damaging
5750,Highly_Fatal_And_Damaging
5751,Highly_Fatal_And_Damaging
5752,Highly_Fatal_And_Damaging
5753,Highly_Fatal_And_Damaging
5757,Highly_Fatal_And_Damaging
5760,Highly_Fatal_And_Damaging
5768,Highly_Fatal_And_Damaging
5772,Highly_Fatal_And_Damaging
5788,Highly_Fatal_And_Damaging
5795,Significant_Damage_And_Serious_Injuries
5800,Highly_Fatal_And_Damaging
5806,Highly_Fatal_And_Damaging
5809,Significant_Damage_And_Serious_Injuries
5810,Highly_Fatal_And_Damaging
5819,Highly_Fatal_And_Damaging
5822,Highly_Fatal_And_Damaging
5826,Highly_Fatal_And_Damaging
5829,Highly_Fatal_And_Damaging
5831,Highly_Fatal_And_Damaging
5833,Highly_Fatal_And_Damaging
5837,Highly_Fatal_And_Damaging
5840,Highly_Fatal_And_Damaging
5848,Highly_Fatal_And_Damaging
5852,Highly_Fatal_And_Damaging
5868,Highly_Fatal_And_Damaging
5874,Highly_Fatal_And_Damaging
5876,Highly_Fatal_And_Damaging
5883,Highly_Fatal_And_Damaging
5888,Highly_Fatal_And_Damaging
5889,Highly_Fatal_And_Damaging
5898,Highly_Fatal_And_Damaging
5899,Highly_Fatal_And_Damaging
5903,Highly_Fatal_And_Damaging
5906,Highly_Fatal_And_Damaging
5907,Highly_Fatal_And_Damaging
5914,Highly_Fatal_And_Damaging
5919,Highly_Fatal_And_Damaging
5928,Highly_Fatal_And_Damaging
5930,Highly_Fatal_And_Damaging
5936,Highly_Fatal_And_Damaging
5948,Highly_Fatal_And_Damaging
5950,Highly_Fatal_And_Damaging
5951,Highly_Fatal_And_Damaging
5954,Highly_Fatal_And_Damaging
5958,Highly_Fatal_And_Damaging
5964,Highly_Fatal_And_Damaging
5972,Highly_Fatal_And_Damaging
5979,Highly_Fatal_And_Damaging
5983,Significant_Damage_And_Serious_Injuries
5984,Highly_Fatal_And_Damaging
5993,Highly_Fatal_And_Damaging
5997,Highly_Fatal_And_Damaging
6006,Highly_Fatal_And_Damaging
6014,Highly_Fatal_And_Damaging
6018,Highly_Fatal_And_Damaging
6019,Highly_Fatal_And_Damaging
6020,Highly_Fatal_And_Damaging
6023,Highly_Fatal_And_Damaging
6026,Highly_Fatal_And_Damaging
6030,Highly_Fatal_And_Damaging
6036,Highly_Fatal_And_Damaging
6041,Highly_Fatal_And_Damaging
6042,Highly_Fatal_And_Damaging
6044,Highly_Fatal_And_Damaging
6053,Highly_Fatal_And_Damaging
6055,Highly_Fatal_And_Damaging
6056,Highly_Fatal_And_Damaging
6063,Highly_Fatal_And_Damaging
6064,Highly_Fatal_And_Damaging
6072,Highly_Fatal_And_Damaging
6074,Highly_Fatal_And_Damaging
6075,Highly_Fatal_And_Damaging
6078,Highly_Fatal_And_Damaging
6080,Highly_Fatal_And_Damaging
6081,Highly_Fatal_And_Damaging
6082,Highly_Fatal_And_Damaging
6085,Highly_Fatal_And_Damaging
6095,Highly_Fatal_And_Damaging
6098,Highly_Fatal_And_Damaging
6104,Highly_Fatal_And_Damaging
6113,Highly_Fatal_And_Damaging
6114,Highly_Fatal_And_Damaging
6120,Highly_Fatal_And_Damaging
6121,Highly_Fatal_And_Damaging
6122,Highly_Fatal_And_Damaging
6125,Highly_Fatal_And_Damaging
6137,Highly_Fatal_And_Damaging
6139,Highly_Fatal_And_Damaging
6147,Highly_Fatal_And_Damaging
6150,Highly_Fatal_And_Damaging
6157,Highly_Fatal_And_Damaging
6162,Highly_Fatal_And_Damaging
6167,Highly_Fatal_And_Damaging
6170,Highly_Fatal_And_Damaging
6178,Highly_Fatal_And_Damaging
6185,Highly_Fatal_And_Damaging
6187,Highly_Fatal_And_Damaging
6188,Highly_Fatal_And_Damaging
6189,Highly_Fatal_And_Damaging
6190,Highly_Fatal_And_Damaging
6204,Highly_Fatal_And_Damaging
6206,Highly_Fatal_And_Damaging
6208,Highly_Fatal_And_Damaging
6212,Highly_Fatal_And_Damaging
6215,Highly_Fatal_And_Damaging
6221,Significant_Damage_And_Serious_Injuries
6234,Highly_Fatal_And_Damaging
6240,Highly_Fatal_And_Damaging
6241,Highly_Fatal_And_Damaging
6242,Highly_Fatal_And_Damaging
6247,Highly_Fatal_And_Damaging
6250,Highly_Fatal_And_Damaging
6255,Highly_Fatal_And_Damaging
6257,Highly_Fatal_And_Damaging
6259,Highly_Fatal_And_Damaging
6260,Highly_Fatal_And_Damaging
6261,Highly_Fatal_And_Damaging
6264,Highly_Fatal_And_Damaging
6266,Highly_Fatal_And_Damaging
6274,Highly_Fatal_And_Damaging
6277,Highly_Fatal_And_Damaging
6287,Highly_Fatal_And_Damaging
6290,Highly_Fatal_And_Damaging
6296,Highly_Fatal_And_Damaging
6301,Highly_Fatal_And_Damaging
6302,Highly_Fatal_And_Damaging
6312,Highly_Fatal_And_Damaging
6318,Highly_Fatal_And_Damaging
6327,Highly_Fatal_And_Damaging
6328,Highly_Fatal_And_Damaging
6333,Highly_Fatal_And_Damaging
6336,Highly_Fatal_And_Damaging
6338,Highly_Fatal_And_Damaging
6342,Highly_Fatal_And_Damaging
6349,Highly_Fatal_And_Damaging
6358,Highly_Fatal_And_Damaging
6359,Highly_Fatal_And_Damaging
6360,Significant_Damage_And_Serious_Injuries
6367,Highly_Fatal_And_Damaging
6377,Highly_Fatal_And_Damaging
6379,Highly_Fatal_And_Damaging
6381,Highly_Fatal_And_Damaging
6391,Highly_Fatal_And_Damaging
6400,Highly_Fatal_And_Damaging
6402,Highly_Fatal_And_Damaging
6405,Highly_Fatal_And_Damaging
6415,Highly_Fatal_And_Damaging
6416,Highly_Fatal_And_Damaging
6420,Highly_Fatal_And_Damaging
6434,Highly_Fatal_And_Damaging
6448,Highly_Fatal_And_Damaging
6451,Highly_Fatal_And_Damaging
6453,Highly_Fatal_And_Damaging
6459,Highly_Fatal_And_Damaging
6461,Highly_Fatal_And_Damaging
6467,Highly_Fatal_And_Damaging
6468,Highly_Fatal_And_Damaging
6473,Highly_Fatal_And_Damaging
6484,Highly_Fatal_And_Damaging
6486,Highly_Fatal_And_Damaging
6490,Highly_Fatal_And_Damaging
6502,Highly_Fatal_And_Damaging
6503,Highly_Fatal_And_Damaging
6507,Highly_Fatal_And_Damaging
6512,Highly_Fatal_And_Damaging
6523,Highly_Fatal_And_Damaging
6528,Highly_Fatal_And_Damaging
6530,Highly_Fatal_And_Damaging
6543,Highly_Fatal_And_Damaging
6546,Highly_Fatal_And_Damaging
6548,Highly_Fatal_And_Damaging
6551,Highly_Fatal_And_Damaging
6553,Highly_Fatal_And_Damaging
6562,Highly_Fatal_And_Damaging
6571,Highly_Fatal_And_Damaging
6572,Highly_Fatal_And_Damaging
6579,Highly_Fatal_And_Damaging
6584,Highly_Fatal_And_Damaging
6588,Highly_Fatal_And_Damaging
6596,Highly_Fatal_And_Damaging
6599,Highly_Fatal_And_Damaging
6625,Highly_Fatal_And_Damaging
6632,Highly_Fatal_And_Damaging
6641,Highly_Fatal_And_Damaging
6651,Highly_Fatal_And_Damaging
6654,Highly_Fatal_And_Damaging
6657,Highly_Fatal_And_Damaging
6665,Highly_Fatal_And_Damaging
6671,Highly_Fatal_And_Damaging
6672,Highly_Fatal_And_Damaging
6675,Highly_Fatal_And_Damaging
6676,Highly_Fatal_And_Damaging
